ID #,State #,District #,State,First Name,Last Name,Party,State and District,Year Entering Congress,Birth Date,Chamber,Gender,Twitter Account,Facebook Account,Wikipedia Data,Congress.gov
403,46,1,Virginia,Rob,Wittman,Republican,Virginia 1,2007,"February 3, 1959",Representative,Male,https://www.twitter.com/RobWittman,https://www.facebook.com/RepRobWittman/,https://en.wikipedia.org/wiki/Rob_Wittman,https://www.congress.gov/member/robert-wittman/W000804
404,46,2,Virginia,Scott,Taylor,Republican,Virginia 2,2017,"June 27, 1979",Representative,Male,https://www.twitter.com/Scotttaylorva,https://www.facebook.com/scotttaylorvirginia/,https://en.wikipedia.org/wiki/Scott_Taylor_(politician),https://www.congress.gov/member/scott-taylor/T000477
405,46,3,Virginia,Bobby,Scott,Democratic,Virginia 3,1993,"April 30, 1947",Representative,Male,https://www.twitter.com/RebBobbyScott,https://www.facebook.com/RepBobbyScott/,https://en.wikipedia.org/wiki/Bobby_Scott_(politician),https://www.congress.gov/member/robert-scott/S000185
406,46,4,Virginia,Donald,McEachin,Democratic,Virginia 4,2017,"October 10, 1961",Representative,Male,https://www.twitter.com/RepMcEachin,https://www.facebook.com/donaldmceachinva/,https://en.wikipedia.org/wiki/Donald_McEachin,https://www.congress.gov/member/a-mceachin/M001200
407,46,5,Virginia,Thomas,Garrett Jr.,Republican,Virginia 5,2017,"March 27, 1972",Representative,Male,https://www.twitter.com/Rep_Tom_Garrett,https://www.facebook.com/Congressman-Tom-Garrett-1835767753333490/,https://en.wikipedia.org/wiki/Tom_Garrett_Jr.,https://www.congress.gov/member/thomas-garrett/G000580
408,46,6,Virginia,Bob,Goodlatte,Republican,Virginia 6,1993,"September 22, 1952",Representative,Male,https://www.twitter.com/RepGoodlatte,https://www.facebook.com/BobGoodlatte/,https://en.wikipedia.org/wiki/Bob_Goodlatte,https://www.congress.gov/member/robert-goodlatte/G000289
409,46,7,Virginia,Dave,Brat,Republican,Virginia 7,2014,"July 27, 1964",Representative,Male,https://www.twitter.com/RepDaveBrat,https://www.facebook.com/RepDaveBrat/,https://en.wikipedia.org/wiki/Dave_Brat,https://www.congress.gov/member/dave-brat/B001290
410,46,8,Virginia,Don,Beyer,Democratic,Virginia 8,2015,"June 20, 1950",Representative,Male,https://www.twitter.com/RepDonBeyer,https://www.facebook.com/RepDonBeyer/,https://en.wikipedia.org/wiki/Don_Beyer,https://www.congress.gov/member/donald-beyer/B001292
411,46,9,Virginia,Morgan,Griffith,Republican,Virginia 9,2011,"March 15, 1958",Representative,Male,https://www.twitter.com/ReMGriffith,https://www.facebook.com/RepMorganGriffith/,https://en.wikipedia.org/wiki/Morgan_Griffith,https://www.congress.gov/member/h-griffith/G000568
412,46,10,Virginia,Barbara,Comstock,Republican,Virginia 10,2015,"June 30, 1959",Representative,Female,https://www.twitter.com/RepComstock,https://www.facebook.com/RepBarbaraComstock/,https://en.wikipedia.org/wiki/Barbara_Comstock,https://www.congress.gov/member/barbara-comstock/C001105
413,46,11,Virginia,Gerry,Connolly,Democratic,Virginia 11,2009,"March 30, 1950",Representative,Male,https://www.twitter.com/GerryConnolly,https://www.facebook.com/CongressmanGerryConnolly/,https://en.wikipedia.org/wiki/Gerry_Connolly,https://www.congress.gov/member/gerald-connolly/C001078
414,47,1,Washington,Suzan,DelBene,Democratic,Washington 1,2012,"February 17, 1962",Representative,Female,https://www.twitter.com/RepDelBene,https://www.facebook.com/RepDelBene/,https://en.wikipedia.org/wiki/Suzan_DelBene,https://www.congress.gov/member/suzan-delbene/D000617
415,47,2,Washington,Rick,Larsen,Democratic,Washington 2,2001,"June 15, 1965",Representative,Male,https://www.twitter.com/RepRickLarsen,https://www.facebook.com/RepRickLarsen/,https://en.wikipedia.org/wiki/Rick_Larsen,https://www.congress.gov/member/rick-larsen/L000560
416,47,3,Washington,Jaime,Herrera Beutler,Republican,Washington 3,2011,"November 3, 1978",Representative,Female,https://www.twitter.com/HerreraBuetler,https://www.facebook.com/herrerabeutler/,https://en.wikipedia.org/wiki/Jaime_Herrera_Beutler,https://www.congress.gov/member/jaime-herrera-beutler/H001056
417,47,4,Washington,Dan,Newhouse,Republican,Washington 4,2015,"July 10, 1955",Representative,Male,https://www.twitter.com/RepNewhouse,https://www.facebook.com/RepNewhouse/,https://en.wikipedia.org/wiki/Dan_Newhouse,https://www.congress.gov/member/dan-newhouse/N000189
418,47,5,Washington,Cathy,McMorris Rodgers,Republican,Washington 5,2005,"May 22, 1969",Representative,Female,https://www.twitter.com/CathyMcMorris,https://www.facebook.com/mcmorrisrodgers/,https://en.wikipedia.org/wiki/Cathy_McMorris_Rodgers,https://www.congress.gov/member/cathy-mcmorris-rodgers/M001159
419,47,6,Washington,Derek,Kilmer,Democratic,Washington 6,2013,"January 1, 1974",Representative,Male,https://www.twitter.com/RepDerekKilmer,https://www.facebook.com/derek.kilmer/,https://en.wikipedia.org/wiki/Derek_Kilmer,https://www.congress.gov/member/derek-kilmer/K000381
420,47,7,Washington,Pramila,Jayapal,Democratic,Washington 7,2017,"September 21, 1965",Representative,Female,https://www.twitter.com/pramilajayapal,https://www.facebook.com/pramila.jayapal/,https://en.wikipedia.org/wiki/Pramila_Jayapal,https://www.congress.gov/member/pramila-jayapal/J000298
421,47,8,Washington,Dave,Reichert,Republican,Washington 8,2005,"August 29, 1950",Representative,Male,https://www.twitter.com/DaveReichert,https://www.facebook.com/repdavereichert/,https://en.wikipedia.org/wiki/Dave_Reichert,https://www.congress.gov/member/david-reichert/R000578
422,47,9,Washington,Adam,Smith,Democratic,Washington 9,1997,"June 15, 1965",Representative,Male,https://www.twitter.com/RepAdamSmith,https://www.facebook.com/RepAdamSmith/,https://en.wikipedia.org/wiki/Adam_Smith_(politician),https://www.congress.gov/member/adam-smith/S000510
423,47,10,Washington,Dennis,Heck,Democratic,Washington 10,2013,"July 29, 1952",Representative,Male,https://www.twitter.com/RepDennyHeck,https://www.facebook.com/CongressmanDennyHeck/,https://en.wikipedia.org/wiki/Dennis_Heck,https://www.congress.gov/member/denny-heck/H001064
424,48,1,West Virginia,David,McKinley,Republican,West Virginia 1,2011,"March 28, 1947",Representative,Male,https://www.twitter.com/RepMcKinley,https://www.facebook.com/RepMcKinley/,https://en.wikipedia.org/wiki/David_McKinley,https://www.congress.gov/member/david-mckinley/M001180
425,48,2,West Virginia,Alex,Mooney,Republican,West Virginia 2,2015,"June 7, 1971",Representative,Male,https://www.twitter.com/RepAlexMooney,https://www.facebook.com/CongressmanAlexMooney/,https://en.wikipedia.org/wiki/Alex_Mooney,https://www.congress.gov/member/alexander-mooney/M001195
426,48,3,West Virginia,Evan,Jenkins,Republican,West Virginia 3,2015,"September 12, 1960",Representative,Male,https://www.twitter.com/RepEvanJenkins,https://www.facebook.com/RepEvanJenkins/,https://en.wikipedia.org/wiki/Evan_Jenkins_(politician),https://www.congress.gov/member/evan-jenkins/J000297
427,49,1,Wisconsin,Paul,Ryan,Republican,Wisconsin 1,1999,"January 29, 1970",Representative,Male,https://www.twitter.com/RepPaulRyan,https://www.facebook.com/paulryanwi/,https://en.wikipedia.org/wiki/Paul_Ryan,https://www.congress.gov/member/paul-ryan/R000570
428,49,2,Wisconsin,Mark,Pocan,Democratic,Wisconsin 2,2013,"August 14, 1964",Representative,Male,https://www.twitter.com/RepMarkPocan,https://www.facebook.com/repmarkpocan/,https://en.wikipedia.org/wiki/Mark_Pocan,https://www.congress.gov/member/mark-pocan/P000607
429,49,3,Wisconsin,Ron,Kind,Democratic,Wisconsin 3,1997,"March 16, 1963",Representative,Male,https://www.twitter.com/RepRonKind,https://www.facebook.com/repronkind/,https://en.wikipedia.org/wiki/Ron_Kind,https://www.congress.gov/member/ron-kind/K000188
430,49,4,Wisconsin,Gwen,Moore,Democratic,Wisconsin 4,2005,"April 18, 1951",Representative,Female,https://www.twitter.com/RepGwenMoore,https://www.facebook.com/GwenSMoore/,https://en.wikipedia.org/wiki/Gwen_Moore,https://www.congress.gov/member/gwen-moore/M001160
431,49,5,Wisconsin,Jim,Sensenbrenner,Republican,Wisconsin 5,1979,"June 14, 1943",Representative,Male,https://www.twitter.com/JimPressOffice,https://www.facebook.com/SensenbrennerforCongress/,https://en.wikipedia.org/wiki/Jim_Sensenbrenner,https://www.congress.gov/member/f-sensenbrenner/S000244
432,49,6,Wisconsin,Glenn,Grothman,Republican,Wisconsin 6,2015,"July 3, 1955",Representative,Male,https://www.twitter.com/RepGrothman,https://www.facebook.com/RepGrothman/,https://en.wikipedia.org/wiki/Glenn_Grothman,https://www.congress.gov/member/glenn-grothman/G000576
433,49,7,Wisconsin,Sean,Duffy,Republican,Wisconsin 7,2011,"October 3, 1971",Representative,Male,https://www.twitter.com/RepSeanDuffy,https://www.facebook.com/RepSeanDuffy/,https://en.wikipedia.org/wiki/Sean_Duffy,https://www.congress.gov/member/sean-duffy/D000614
434,49,8,Wisconsin,Mike,Gallagher,Republican,Wisconsin 8,2017,"March 3, 1984",Representative,Male,https://www.twitter.com/RepGallagher,https://www.facebook.com/RepMikeGallagher/,https://en.wikipedia.org/wiki/Mike_Gallagher_(American_politician),https://www.congress.gov/member/mike-gallagher/G000579
435,50,1,Wyoming At Large,Liz,Cheney,Republican,Wyoming At Large,2017,"July 28, 1966",Representative,Female,https://www.twitter.com/Rep_LizCheney,https://www.facebook.com/CheneyLiz/,https://en.wikipedia.org/wiki/Liz_Cheney,https://www.congress.gov/member/liz-cheney/C001109
436,1,1,Alabama,Luther,Strange,Republican,Alabama,2017,"March 1, 1953",Senator,Male,https://www.twitter.com/lutherstrange,https://www.facebook.com/lutherstrange/,https://en.wikipedia.org/wiki/Luther_Strange,https://www.congress.gov/member/luther-strange/S001202
437,1,2,Alabama,Richard,Shelby,Republican,Alabama,1987,"May 6, 1934",Senator,Male,https://www.twitter.com/SenShelby,https://www.facebook.com/RichardShelby,https://en.wikipedia.org/wiki/Richard_Shelby,https://www.congress.gov/member/richard-shelby/S000320
438,2,3,Alaska,Dan,Sullivan,Republican,Alaska,2015,"November 13, 1964",Senator,Male,https://www.twitter.com/SenDanSullivan,https://www.facebook.com/SenDanSullivan,https://en.wikipedia.org/wiki/Dan_Sullivan_(U.S._Senator),https://www.congress.gov/member/dan-sullivan/S001198
439,2,4,Alaska,Lisa,Murkowski,Republican,Alaska,2002,"May 22, 1957",Senator,Female,https://www.twitter.com/lisamurkowski,https://www.facebook.com/pages/Lisa-Murkowski/25271170290,https://en.wikipedia.org/wiki/Lisa_Murkowski,https://www.congress.gov/member/lisa-murkowski/M001153
440,3,5,Arizona,Jeff,Flake,Republican,Arizona,2013,"December 31, 1962",Senator,Male,https://www.twitter.com/JeffFlake,https://www.facebook.com/senatorjeffflake,https://en.wikipedia.org/wiki/Jeff_Flake,https://www.congress.gov/member/jeff-flake/F000444
441,3,6,Arizona,John,McCain,Republican,Arizona,1987,"August 29, 1936",Senator,Male,https://www.twitter.com/SenJohnMcCain,https://www.facebook.com/johnmccain,https://en.wikipedia.org/wiki/John_McCain,https://www.congress.gov/member/john-mccain/M000303
442,4,7,Arkansas,John,Boozman,Republican,Arkansas,2011,"December 10, 1950",Senator,Male,https://www.twitter.com/JohnBoozman,https://www.facebook.com/JohnBoozman,https://en.wikipedia.org/wiki/John_Boozman,https://www.congress.gov/member/john-boozman/B001236
443,4,8,Arkansas,Tom,Cotton,Democratic,Arkansas,2001,"May 13, 1977",Senator,Male,https://www.twitter.com/SenTomCotton,https://www.facebook.com/SenatorTomCotton,https://en.wikipedia.org/wiki/Tom_Cotton,https://www.congress.gov/member/tom-cotton/C001095
444,5,9,California,Dianne,Feinstein,Democratic,California,1992,"June 22, 1933",Senator,Female,https://www.twitter.com/SenFeinstein,https://www.facebook.com/SenatorFeinstein/,https://en.wikipedia.org/wiki/Dianne_Feinstein,https://www.congress.gov/member/dianne-feinstein/F000062
445,5,10,California,Kamala,Harris,Democratic,California,2017,"October 20, 1964",Senator,Female,https://www.twitter.com/SenKamalaHarris,https://www.facebook.com/KamalaHarris/,https://en.wikipedia.org/wiki/Kamala_Harris,https://www.congress.gov/member/kamala-harris/H001075
446,6,11,Colorado,Cory,Gardner,Republican,Colorado,2015,"August 22, 1974",Senator,Male,https://www.twitter.com/SenCoryGardner,https://www.facebook.com/SenCoryGardner,https://en.wikipedia.org/wiki/Cory_Gardner,https://www.congress.gov/member/cory-gardner/G000562
447,6,12,Colorado,Michael,Bennet,Democratic,Colorado,2009,"November 28, 1964",Senator,Male,https://www.twitter.com/SenBennetCO,https://www.facebook.com/senatorbennet,https://en.wikipedia.org/wiki/Michael_Bennet,https://www.congress.gov/member/michael-bennet/B001267
448,7,13,Connecticut,Christopher,Murphy,Democratic,Connecticut,2013,"August 3, 1973",Senator,Male,https://www.twitter.com/ChrisMurphyCT,https://www.facebook.com/ChrisMurphyCT/,https://en.wikipedia.org/wiki/Chris_Murphy_(Connecticut_politician),https://www.congress.gov/member/christopher-murphy/M001169
449,7,14,Connecticut,Richard,Blumenthal,Democratic,Connecticut,2011,"February 13, 1946",Senator,Male,https://www.twitter.com/SenBlumenthal,https://www.facebook.com/SenBlumenthal,https://en.wikipedia.org/wiki/Richard_Blumenthal,https://www.congress.gov/member/richard-blumenthal/B001277
450,8,15,Delaware,Chris,Coons,Democratic,Delaware,2010,"September 9, 1963",Senator,Male,https://www.twitter.com/ChrisCoons,https://www.facebook.com/senatorchriscoons,https://en.wikipedia.org/wiki/Chris_Coons,https://www.congress.gov/member/christopher-coons/C001088
451,8,16,Delaware,Tom,Carper,Republican,Delaware,2015,"January 23, 1947",Senator,Male,https://www.twitter.com/SenatorCarper,https://www.facebook.com/tomcarper,https://en.wikipedia.org/wiki/Tom_Carper,https://www.congress.gov/member/thomas-carper/C000174
452,9,17,Florida,Bill,Nelson,Democratic,Florida,2001,"September 29, 1942",Senator,Male,https://www.twitter.com/SenBillNelson,https://www.facebook.com/billnelson,https://en.wikipedia.org/wiki/Bill_Nelson,https://www.congress.gov/member/clarence-nelson/N000032
453,9,18,Florida,Marco,Rubio,Republican,Florida,2011,"May 28, 1971",Senator,Male,https://www.twitter.com/marcorubio,https://www.facebook.com/SenatorMarcoRubio,https://en.wikipedia.org/wiki/Marco_Rubio,https://www.congress.gov/member/marco-rubio/R000595
454,10,19,Georgia,David,Perdue,Republican,Georgia,2015,"December 10, 1949",Senator,Male,https://www.twitter.com/Perduesenate,https://www.facebook.com/SenatorDavidPerdue,https://en.wikipedia.org/wiki/David_Perdue,https://www.congress.gov/member/david-perdue/P000612
455,10,20,Georgia,Johnny,Isakson,Republican,Georgia,2005,"December 28, 1944",Senator,Male,https://www.twitter.com/SenatorIsakson,https://www.facebook.com/isakson/,https://en.wikipedia.org/wiki/Johnny_Isakson,https://www.congress.gov/member/johnny-isakson/I000055
456,11,21,Hawaii,Brian,Schatz,Democratic,Hawaii,2012,"October 20, 1972",Senator,Male,https://www.twitter.com/brianschatz,https://www.facebook.com/SenBrianSchatz,https://en.wikipedia.org/wiki/Brian_Schatz,https://www.congress.gov/member/brian-schatz/S001194
457,11,22,Hawaii,Mazie,Hirono,Democratic,Hawaii,2013,"November 3, 1947",Senator,Female,https://www.twitter.com/maziehirono,https://www.facebook.com/senatorhirono,https://en.wikipedia.org/wiki/Mazie_Hirono,https://www.congress.gov/member/mazie-hirono/H001042
458,12,23,Idaho,Jim,Risch,Republican,Idaho,2009,"May 3, 1943",Senator,Male,https://www.twitter.com/SenatorRisch,https://www.facebook.com/SenatorRisch/,https://en.wikipedia.org/wiki/Jim_Risch,https://www.congress.gov/member/james-risch/R000584
459,12,24,Idaho,Mike,Crapo,Republican,Idaho,1999,"May 20, 1951",Senator,Male,https://www.twitter.com/MikeCrapo,https://www.facebook.com/mikecrapo,https://en.wikipedia.org/wiki/Mike_Crapo,https://www.congress.gov/member/michael-crapo/C000880
460,13,25,Illinois,Dick,Durbin,Democratic,Illinois,1997,"November 21, 1944",Senator,Male,https://www.twitter.com/SenatorDurbin,https://www.facebook.com/SenatorDurbin,https://en.wikipedia.org/wiki/Dick_Durbin,https://www.congress.gov/member/richard-durbin/D000563
461,13,26,Illinois,Tammy,Duckworth,Democratic,Illinois,2017,"March 12, 1968",Senator,Female,https://www.twitter.com/SenDuckworth,https://www.facebook.com/SenDuckworth/,https://en.wikipedia.org/wiki/Tammy_Duckworth,https://www.congress.gov/member/tammy-duckworth/D000622
462,14,27,Indiana,Joe,Donnelly,Democratic,Indiana,2013,"September 29, 1955",Senator,Male,https://www.twitter.com/SenDonnelly,https://www.facebook.com/senatordonnelly,https://en.wikipedia.org/wiki/Joe_Donnelly,https://www.congress.gov/member/joe-donnelly/D000607
463,14,28,Indiana,Todd,Young,Republican,Indiana,2017,"August 24, 1972",Senator,Male,https://www.twitter.com/SenToddYoung,https://www.facebook.com/ToddYoungIndiana/,https://en.wikipedia.org/wiki/Todd_Young,https://www.congress.gov/member/todd-young/Y000064
464,15,29,Iowa,Chuck,Grassley,Republican,Iowa,1981,"September 17, 1933",Senator,Male,https://www.twitter.com/ChuckGrassley,https://www.facebook.com/grassley,https://en.wikipedia.org/wiki/Chuck_Grassley,https://www.congress.gov/member/charles-grassley/G000386
465,15,30,Iowa,Joni,Ernst,Republican,Iowa,2015,"July 1, 1970",Senator,Female,https://www.twitter.com/joniernst,https://www.facebook.com/senjoniernst,https://en.wikipedia.org/wiki/Joni_Ernst,https://www.congress.gov/member/joni-ernst/E000295
466,16,31,Kansas,Jerry,Moran,Republican,Kansas,2011,"May 29, 1954",Senator,Male,https://www.twitter.com/JerryMoran,https://www.facebook.com/jerrymoran,https://en.wikipedia.org/wiki/Jerry_Moran,https://www.congress.gov/member/jerry-moran/M000934
467,16,32,Kansas,Pat,Roberts,Republican,Kansas,1997,"April 20, 1936",Senator,Male,https://www.twitter.com/SenPatRoberts,https://www.facebook.com/SenPatRoberts,https://en.wikipedia.org/wiki/Pat_Roberts,https://www.congress.gov/member/pat-roberts/R000307
468,17,33,Kentucky,Mitch,McConnell,Republican,Kentucky,1985,"February 20, 1942",Senator,Male,https://www.twitter.com/SenateMajLdr,https://www.facebook.com/mitchmcconnell,https://en.wikipedia.org/wiki/Mitch_McConnell,https://www.congress.gov/member/mitch-mcconnell/M000355
469,17,34,Kentucky,Rand,Paul,Republican,Kentucky,2011,"January 7, 1963",Senator,Male,https://www.twitter.com/SenRandPaul,https://www.facebook.com/SenatorRandPaul,https://en.wikipedia.org/wiki/Rand_Paul,https://www.congress.gov/member/rand-paul/P000603
470,18,35,Louisiana,Bill,Cassidy,Republican,Louisiana,2015,"September 28, 1957",Senator,Male,https://www.twitter.com/BillCassidy,https://www.facebook.com/billcassidy/,https://en.wikipedia.org/wiki/Bill_Cassidy,https://www.congress.gov/member/bill-cassidy/C001075
471,18,36,Louisiana,John Neely,Kennedy,Republican,Louisiana,2017,"November 21, 1951",Senator,Male,https://www.twitter.com/SenJohnKennedy,https://www.facebook.com/JohnKennedyLouisiana/,https://en.wikipedia.org/wiki/John_Neely_Kennedy,https://www.congress.gov/member/john-kennedy/K000393
472,19,37,Maine,Angus,King,Independent,Maine,2013,"March 31, 1944",Senator,Male,https://www.twitter.com/SenAngusKing,https://www.facebook.com/SenatorAngusSKingJr,https://en.wikipedia.org/wiki/Angus_King,https://www.congress.gov/member/angus-king/K000383
473,19,38,Maine,Susan,Collins,Republican,Maine,1997,"December 7, 1952",Senator,Female,https://www.twitter.com/SenatorCollins,https://www.facebook.com/susancollins,https://en.wikipedia.org/wiki/Susan_Collins,https://www.congress.gov/member/susan-collins/C001035
474,20,39,Maryland,Ben,Cardin,Democratic,Maryland,2007,"October 5, 1943",Senator,Male,https://www.twitter.com/SenatorCardin,https://www.facebook.com/senatorbencardin,https://en.wikipedia.org/wiki/Ben_Cardin,https://www.congress.gov/member/benjamin-cardin/C000141
475,20,40,Maryland,Chris,Van Hollen,Democratic,Maryland,2017,"January 10, 1959",Senator,Male,https://www.twitter.com/ChrisVanHollen,https://www.facebook.com/VanHollenForMD/,https://en.wikipedia.org/wiki/Chris_Van_Hollen,https://www.congress.gov/member/chris-van-hollen/V000128
476,21,41,Massachusetts,Ed,Markey,Democratic,Massachusetts,2013,"July 11, 1946",Senator,Male,https://www.twitter.com/senmarkey,https://www.facebook.com/EdJMarkey,https://en.wikipedia.org/wiki/Ed_Markey,https://www.congress.gov/member/edward-markey/M000133
477,21,42,Massachusetts,Elizabeth,Warren,Democratic,Massachusetts,2013,"June 22, 1949",Senator,Female,https://www.twitter.com/SenWarren,https://www.facebook.com/senatorelizabethwarren,https://en.wikipedia.org/wiki/Elizabeth_Warren,https://www.congress.gov/member/elizabeth-warren/W000817
478,22,43,Michigan,Debbie,Stabenow,Democratic,Michigan,2001,"April 29, 1950",Senator,Female,https://www.twitter.com/SenStabenow,https://www.facebook.com/stabenow/,https://en.wikipedia.org/wiki/Debbie_Stabenow,https://www.congress.gov/member/deborah-stabenow/S000770
479,22,44,Michigan,Gary,Peters,Democratic,Michigan,2015,"December 1, 1958",Senator,Male,https://www.twitter.com/SenGaryPeters,https://www.facebook.com/SenGaryPeters,https://en.wikipedia.org/wiki/Gary_Peters_(politician),https://www.congress.gov/member/gary-peters/P000595
480,23,45,Minnesota,Al,Franken,Democratic,Minnesota,2009,"May 21, 1951",Senator,Male,https://www.twitter.com/SenFranken,https://www.facebook.com/senatoralfranken/,https://en.wikipedia.org/wiki/Al_Franken,https://www.congress.gov/member/al-franken/F000457
481,23,46,Minnesota,Amy,Klobuchar,Democratic,Minnesota,2007,"May 25, 1960",Senator,Female,https://www.twitter.com/amyklobuchar,https://www.facebook.com/amyklobuchar/,https://en.wikipedia.org/wiki/Amy_Klobuchar,https://www.congress.gov/member/amy-klobuchar/K000367
482,24,47,Mississippi,Roger,Wicker,Republican,Mississippi,2007,"July 5, 1951",Senator,Male,https://www.twitter.com/SenatorWicker,https://www.facebook.com/SenatorWicker,https://en.wikipedia.org/wiki/Roger_Wicker,https://www.congress.gov/member/roger-wicker/W000437
483,24,48,Mississippi,Thad,Cochran,Republican,Mississippi,1978,"December 7, 1937",Senator,Male,https://www.twitter.com/SenThadCochran,https://www.facebook.com/farmersforthad/,https://en.wikipedia.org/wiki/Thad_Cochran,https://www.congress.gov/member/thad-cochran/C000567
484,25,49,Missouri,Claire,McCaskill,Democratic,Missouri,2007,"July 24, 1953",Senator,Female,https://www.twitter.com/clairecmc,https://www.facebook.com/senatormccaskill,https://en.wikipedia.org/wiki/Claire_McCaskill,https://www.congress.gov/member/claire-mccaskill/M001170
485,25,50,Missouri,Roy,Blunt,Republican,Missouri,2011,"January 10, 1950",Senator,Male,https://www.twitter.com/RoyBlunt,https://www.facebook.com/SenatorBlunt,https://en.wikipedia.org/wiki/Roy_Blunt,https://www.congress.gov/member/roy-blunt/B000575
486,26,51,Montana,Jon,Tester,Democratic,Montana,2007,"August 21, 1956",Senator,Male,https://www.twitter.com/SenatorTester,https://www.facebook.com/senatortester,https://en.wikipedia.org/wiki/Jon_Tester,https://www.congress.gov/member/jon-tester/T000464
487,26,52,Montana,Steve,Daines,Republican,Montana,2015,"August 20, 1962",Senator,Male,https://www.twitter.com/SteveDaines,https://www.facebook.com/SteveDainesMT,https://en.wikipedia.org/wiki/Steve_Daines,https://www.congress.gov/member/steve-daines/D000618
488,27,53,Nebraska,Ben,Sasse,Republican,Nebraska,2015,"February 22, 1972",Senator,Male,https://www.twitter.com/SenSasse,https://www.facebook.com/SenatorSasse,https://en.wikipedia.org/wiki/Ben_Sasse,https://www.congress.gov/member/ben-sasse/S001197
489,27,54,Nebraska,Deb,Fischer,Republican,Nebraska,2013,"March 1, 1951",Senator,Female,https://www.twitter.com/SenatorFischer,https://www.facebook.com/senatordebfischer,https://en.wikipedia.org/wiki/Deb_Fischer,https://www.congress.gov/member/deb-fischer/F000463
490,28,55,Nevada,Catherine,Cortez Masto,Democratic,Nevada,2017,"March 29, 1964",Senator,Female,https://www.twitter.com/SenCortezMasto,https://www.facebook.com/catherinecortezmasto/,https://en.wikipedia.org/wiki/Catherine_Cortez_Masto,https://www.congress.gov/member/catherine-cortez-masto/C001113
491,28,56,Nevada,Dean,Heller,Republican,Nevada,2011,"May 10, 1960",Senator,Male,https://www.twitter.com/SenDeanHeller,https://www.facebook.com/SenDeanHeller/,https://en.wikipedia.org/wiki/Dean_Heller,https://www.congress.gov/member/dean-heller/H001041
492,29,57,New Hampshire,Jeanne,Shaheen,Democratic,New Hampshire,2009,"January 28, 1947",Senator,Female,https://www.twitter.com/SenatorShaheen,https://www.facebook.com/SenatorShaheen,https://en.wikipedia.org/wiki/Jeanne_Shaheen,https://www.congress.gov/member/jeanne-shaheen/S001181
493,29,58,New Hampshire,Maggie,Hassan,Democratic,New Hampshire,2017,"February 27, 1958",Senator,Female,https://www.twitter.com/SenatorHassan,https://www.facebook.com/SenatorHassan/,https://en.wikipedia.org/wiki/Maggie_Hassan,https://www.congress.gov/member/margaret-hassan/H001076
494,30,59,New Jersey,Bob,Menendez,Democratic,New Jersey,2006,"January 1, 1954",Senator,Male,https://www.twitter.com/SenatorMenendez,https://www.facebook.com/senatormenendez,https://en.wikipedia.org/wiki/Bob_Menendez,https://www.congress.gov/member/robert-menendez/M000639
495,30,60,New Jersey,Cory,Booker,Democratic,New Jersey,2013,"April 27, 1969",Senator,Male,https://www.twitter.com/CoryBooker,https://www.facebook.com/corybooker/,https://en.wikipedia.org/wiki/Cory_Booker,https://www.congress.gov/member/cory-booker/B001288
496,31,61,New Mexico,Martin,Heinrich,Democratic,New Mexico,2013,"October 17, 1971",Senator,Male,https://www.twitter.com/MartinHeinrich,https://www.facebook.com/MartinHeinrich,https://en.wikipedia.org/wiki/Martin_Heinrich,https://www.congress.gov/member/martin-heinrich/H001046
497,31,62,New Mexico,Tom,Udall,Democratic,New Mexico,2009,"May 18, 1948",Senator,Male,https://www.twitter.com/SenatorTomUdall,https://www.facebook.com/senatortomudall,https://en.wikipedia.org/wiki/Tom_Udall,https://www.congress.gov/member/tom-udall/U000039
498,32,63,New York,Chuck,Schumer,Democratic,New York,1999,"November 23, 1950",Senator,Male,https://www.twitter.com/SenSchumer,https://www.facebook.com/senschumer,https://en.wikipedia.org/wiki/Chuck_Schumer,https://www.congress.gov/member/charles-schumer/S000148
499,32,64,New York,Kirsten,Gillibrand,Democratic,New York,2009,"December 9, 1966",Senator,Female,https://www.twitter.com/SenGillibrand,https://www.facebook.com/KirstenGillibrand/,https://en.wikipedia.org/wiki/Kirsten_Gillibrand,https://www.congress.gov/member/kirsten-gillibrand/G000555
500,33,65,North Carolina,Richard,Burr,Republican,North Carolina,2005,"November 30, 1955",Senator,Male,https://www.twitter.com/SenatorBurr,https://www.facebook.com/SenatorRichardBurr,https://en.wikipedia.org/wiki/Richard_Burr,https://www.congress.gov/member/richard-burr/B001135
501,33,66,North Carolina,Thom,Tillis,Republican,North Carolina,2015,"August 30, 1960",Senator,Male,https://www.twitter.com/ThomTillis,https://www.facebook.com/SenatorThomTillis,https://en.wikipedia.org/wiki/Thom_Tillis,https://www.congress.gov/member/thomas-tillis/T000476
502,34,67,North Dakota,Heidi,Heitkamp,Democratic,North Dakota,2013,"October 30, 1955",Senator,Female,https://www.twitter.com/SenatorHeitkamp,https://www.facebook.com/SenatorHeidiHeitkamp,https://en.wikipedia.org/wiki/Heidi_Heitkamp,https://www.congress.gov/member/heidi-heitkamp/H001069
503,34,68,North Dakota,John,Hoeven,Republican,North Dakota,2011,"March 13, 1957",Senator,Male,https://www.twitter.com/SenJohnHoeven,https://www.facebook.com/SenatorJohnHoeven,https://en.wikipedia.org/wiki/John_Hoeven,https://www.congress.gov/member/john-hoeven/H001061
